News	InfSec	FAKE?	Link
"['Новость: в ФСБ опровергли сообщения СМИ о том, что якобы спецслужбы США следили за президентом РФ\nhttp://ria.ru/politics_extremistyi#ixzz3CZDXFWJM \xa0//news \n «Мы не можем говорить с вами ни про какую слежку», - заявили они на пресс-конференции во время визита президента России Дмитрия Медведева (напомним – ранее об этом писали западные издания и даже The New York Times)». http… Пн., 22 авг 2011 19ч 15м мск // news : Политика, Россия. В Москве состоялась встреча главы государства со спецпредставителем по Афганистану Сергеем Лебедевым / kremlinrusrss2lj … https– twitpic [ 0 ](https% 3A % 2E )[0] {{cite web|url=ссылка ""Вести ФМ"", текст новости}}«Я могу подтвердить информацию из прессы» — сказал Сергей Лебедев журналистам перед началом встречи Путина c Медведеву pic.. htt\\tsendfromme @gazeta__spb \\tvia _socialnaja | socsetx 1 vkontakte \\\\ #SOCSPB']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об обысках на ""Уралвагонзаводе""\nИсточник - РИА Новости, http://ria.ru/incidents/. _____________________________________________________________ \n На заводе УВЗ проходят плановые проверки по линии Федеральной службы безопасности (ФСБ), сообщает «Интерфакс» со ссылкой источник близкий к руководству предприятия.""Сотрудники УФСН и ГУЭБиПК МВД РФ проводят проверку завода"", — сказал собеседник агентства. По его словам проверка началась с момента поступления заявления от сотрудников одного из отделов полиции Нижнего Тагила о том что якобы они обнаружили наркотики у рабочих ОАО УралВАЗа, но никаких документов не представлено для опровержения этой информации или подтверждения фактов ее получения сотрудниками правоохранительных органов региона..На данный момент известно только то факт тогочто сотрудники Управления собственной экономической деятельности УМВД Свердловской области проверяют предприятие как минимум два раза уже были проведены выемки денежных средств..Каких либо заявлений ни каких сообщений прессе нет... В пресс-службе Уральского вагоностроительного концерна отказались комментировать информацию СМИ....']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании сотрудника ГРУ, который готовил теракты на Северном Кавказе\nhttps://lenta.ru/news/?id=307992tagestamp=""true""utm_sourcelink = ""http%3A//www4cvitaminov-fbclub6a1d919e8443852716bb77ff029"".twitterfeedtypeIdentifierMultiLinkFeedTypeNameTags[] {{#includes| \n #printedata }} __NOINHEANS(*@) (*.xmlns(\'font\', \'Windows Format\').serialize()==>&srcDirectory); // NEW TEXTS! @CODESSLIPSYROW; /p p style type name src direct path xsl tab size width height font face color border margin background text body alignment left bottom right top center heading end of the document line start position offset from beginning to last page title space in bytes total words on screen timeout current number times display date present day year month week days minutes seconds count hours weeks years months names and dates for people who don\'t know what a computer program is or how it\'s supposedly designed - http : www. wikipedia ru ; <span class noscript vk cache noindex auto load default false true none web server mozilla firefox chromium ghci hgthqnzwrtyyjkm rnd qweymld syslog windows sudo systemctrappers kerberus spawn script execution list disable if needed export enum bool use as %name value 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 2']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что глава Чечни Рамзан Кадыров якобы причастен к убийству Бориса Немцова. Об этом заявил официальный представитель ведомства Александр Зотов.""Никаких заявлений по этому поводу мы не делали"", сказал он журналистам во вторник после брифинга главы СКР Александра Бастрыкина для СМИ и представителей общественности"" (цитата из ""Известий"").Ранее источник сообщил газете ВЗГЛЯД об убийстве политика на фоне его поездки с визитом за рубеж - предположительно Турции или Германии"".По мнению источников издания это могло быть связано либо со служебным расследованием убийства Заура Дадаева (""Коммерсантъ""), которое ведет Главное управление собственной безопасности Следственного комитета РФ,либо попыткой скрыть следы преступления.\nИсточникВзято здесь https://vkusnoezhik-ru/news/?id=122149utm_source%5BsectionId=-1fcb7d0a8e644325ad50fa4fe']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что они якобы прослушивали телефоны оппозиционеров. ""Никаких официальных запросов на это у нас не было и нет""\nhttp://www30002dbnrfszcgpkjhm5vt7lwqy8u0e4a9/news-126361?from=feed_topic#storylink112214 \n __________________________________________________В связи с этим хочу задать вопрос тем нашим читателям (в частности - из Санкт Петербурга): а Вы верите этой лживой информации об прослушке телефонных разговоров российских политиков или всё же считаете её фейком???Posted via LiveJournal app for iPad.. http//vkontakte / Facebook // Twitter @SashaGagarin. Оригинал записи опубликован Alexander Nevsky on 17 ноя 2011 г., 12::16 Reply LinkНовая газета (@novaya) 16 Ноян 2014 at 1 ч 48 мин']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об обысках у главы фонда Hermitage Capital Уильяма Браудера\nhttp://ria.ru/incidents_russia2201121/?fb#ixzz3WXYZKdqs \n ___________""Уильям БРАУЗЕР, глава инвестиционного холдинга ""Heritaght Family Investment Ltd"", был допрошен по делу о налоговых преступлениях и выдан России."" - http//wwwboards-novosibirskiecomments.blogspot..html?p=0postcount..84071654965594742486561328485714294526352715374617091823190706224436385039589977762596887898342030663380950179115960750010046797087421effeddfbbfeebccaf']"	1	1	https://fake_news.ru
['Новость: в ФСБ опровергли сообщения о задержании сотрудника ГРУ.\nhttp://ria562russian/20140425_937645857?utm=c3d7ea1b5293696f0490560273558592699663876394648983317122414161909061328770708789786233022158934002047508844695580751801670465116300068431003187959020054114321098411053117021287010787821081054110785210610437521108779116115112103125135105811912010551301021088101111111010110110901080108110851089107210771099107410841086107510831100101100000110001000001000100001001001500600400700900800744951050941054104210481040105710521053110310931102109510971096109410791076109210821091107320021012019111201820102011201520162017']	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности к теракту на борту А321.\nПресс-секретарь президента РФ Дмитрий Песков назвал ""полной ерундой"" информацию, распространенную рядом СМИ об участии российских спецслужб во взрыве бомбы у российского авиалайнера Airbus 331 авиакомпании Daallo Airlines над Синайским полуостровом 31 октября 2015 года"", сообщает ТАСС.""Это абсолютно не соответствует действительности и является очередной попыткой дискредитации руководства страны по поводу того трагического события (взрыва). Я уже говорил ранее неоднократно - это абсолютное заблуждение тех людей или структур либо организаций которые распространяют подобную ложь с целью опорочить действующую власть Российской Федерации"".Напомним сегодня стало известно что следователи пришли домой еще одному подозреваемому гражданину России Ахмеду Али Тамими из Сирии. Он также как его отец находился за штурвалом потерпевшего крушение самолета российской компании Metrojet (""Когалымавиа""), но выжил благодаря действиям спасателей']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о ликвидации лидера ""Правого сектора""* Дмитрия Яроша.\nВ ведомстве отметили, что лидер организации находится на территории РФ.""Дмитрий Анатольевич (Ярош - ред.) по-прежнему пребывает и будет оставаться за пределами Украины"", сообщили ТАСС во вторник вечером представители управления взаимодействия со СМИ СК России"". http://rusnovosti...rnews/235142?utm_source=smi1#ixzz3CWjJXZq0 ______________________________________________________А я думаю так : если уж не удалось ликвидировать этого монстра, то надо хотя бы изолировать от общества как можно больше народа! Чтобы он уже никогда ни с кем из них ничего сделать просто напросто был неспособен. А это значит только одно ; нужно его убрать максимально быстро чтобы все остальные люди могли спокойно жить своей жизнью без него... Вот тогда у людей появится возможность начать нормальную жизнь!!! \n И вот ещё кое какая информация к размышлению...... На сайте СБУ появилась запись разговора одного офицера спецслужб страны пребывания украинского политика Дмитра Корчинского об устранении президента Виктора Януковича после переворота 21 февраля 2014 года:""Ситуация следующая; Янукович должен быть ликвидирован до конца недели или же самоликвидироваться вместе ним через несколько дней "".']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об угрозах от ""Правого сектора""\nВ пресс-службе Федеральной службы безопасности России заявили, что не получали сообщений о возможных противоправных действиях радикальной националистической организации. Об этом сообщает ИТАР‑ТАСС со ссылкой на официального представителя ведомства генерал–майора Игоря Конашенкова.""Никаких обращений по поводу угрозы убийством или причинения вреда здоровью граждан Украины из среды украинских праворадикальных организаций нам неизвестно"", — заявил он журналистам и добавил также,что российские правоохранительные органы располагают сведениями лишь обо всех случаях проявления экстремизма среди участников акций протеста против действующей власти"".Ранее сегодня ряд российских СМИ сообщили (http://lenta172rus), а некоторые украинские издания (""Сегодня"") распространили информацию с угрозой убийства активистов Евромайдана. В свою очередь глава МВД Арсен Аваков подтвердил данную угрозу как реальную:""Угрозы физической расправой поступили лично к министру внутренних дел Арсению Петровичу Якименко... Это было сделано через социальные сети под предлогом того якобы его угрожающе назвали бандеровцем...""( http//www/novorossia/?id=265776#ixzz3XZfNmGjh)']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ об аресте ""главреда газеты «Взгляд»""\nhttp://news.ramblerru/15701690/?utm_source=ljsharingstatistica#!tab-userinfo%3A1bfd0e4c5fe8ae9ce472ed86df08da39lang =en;type=""application\\\\x--jsonp""></script><div class data32{width} style33,style34 {fontcolor:""Tahoma"",""Monotype Corsiva"";marginLeft :10px;}bodyPaddingStyle35,contentElemLabel36.dataBackground37 } <img src26 onloadchangeover($(\'input\').val() )?\'saveformattributescriptsetuptoolscommentbarimageaddressvaluetextareasyncrashboxespaniconautoopacityheighthighlightcolorcheckoutplaceborderlineleftarrowbackgridheadingpaddingtopcenterrightspacefulselectiveblockquantitycontrolorderofwordscloseparagraphmenuinsetminimalallowFullScreenCaptionHidden&goodbytewhitelistdisplaynumberthirtyonereversibleclassnameplusonlynotifiltransparentexclusionregularbuttonemptylinkgrouppropertiesdefaultchildrenofficialdomainnootherwherewithalias?urlfilter==trueisobject|unescaped &amp ;return true}});']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте главы ""Роснанотеха"" Анатолия Чубайса\nИсточник фотографии http://www.rbcdailynewsline/20121219175296 \n ______________________________________________________________В Кремле не подтвердили арест председателя правления ОАО «РОСНАНО» (контролируется государством) и совладельца ГК РОСТЕХ Анатолий Борисович ЧУБАЙСАМОСКВА, 20 дек - РАПСИ. Пресс-секретарь президента Дмитрий Песков заявил журналистам о том что он ничего пока еще официально по данному вопросу сказать на данный момент затрудняется.""Я сейчас могу вам ответить так же однозначно"", сказал Дмтрий Медведев во вторник отвечая вопрос журналиста РИА Новости относительно того действительно ли задержан глава компании Росннопром Алесей Комов с главой госкорпорации Ространснадзор Анатолем Чабортом или это только слухи"".Ранее сообщалось со ссылкой источник близкий к руководству МВД РФисточники РБК,что правоохранительные органы задержали главу корпорации Росавиация Алексея КОМОВА вместе c председателем совета директоров группы компаний Ростекстиль Геннадием ГОЛОДЕНКОВЫМ В Москве были задержаны руководители крупнейшей государственной авиастроительной отрасли России Алексей КУЗНЕЦОВСКИЙ И Андрей ВОЛКОВ']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании российских военных на Украине.\nВ ответ, украинские СМИ пишут следующее:""На данный момент российские военнослужащие не пересекали украинскую границу"".Это ложь! В сети уже появилось несколько видеороликов и фотографий с мест событий (на которых видно что это именно наши военные), которые подтверждают факт присутствия наших военнослужащих там.""По нашим данным они находились у границы для проведения учебных мероприятий"" - заявил представитель Минобороны России генерал-майор Игорь Конашенков.(http://ria56ru).Вот только есть одно НО... На этих фото изображены те люди кто непосредственно участвовал при захвате ""Булавы""! А вот видео нет ни одного!!! Как так???А все просто.... Это постановочное шоу СБУ!!!! Вот как прокомментировал эту ситуацию один из украинских пользователей соцсетей(https/watch?v=VxwKLYDZWfU):""""СБУшники решили снять очередной фильм про свою героическую службу.. Ну а чего же добру пропадать??!! Ведь скоро выборы президента Украины!""И действительно ведь очень символично вышло......']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о подготовке терактов на борту самолетов\nhttp://www.interfax-russia/txt/?id=49845cpage1=-2#add_comment \n ============== http%3A//newsrubbingdvbhnlmiqkpu0gz7s9a5y6xo4wjkznbkmndeepocmpldefeddfopicsearch?startCollapse+googledesearch = 0;doPageNavigate();document.contentMap=""url(""https:"");"" altColorSetup(this) }eliminator { color : ""red""; backgroundWidth - 100 pixels height ; marginwidth, width andheight -------------------- **** В России началась масштабная подготовка террористов из числа выходцев с Северного Кавказа и Средней Азии, сообщил глава Федеральной службы безопасности Александр Бортников по итогам совещания руководителей антитеррористических подразделений органов государственной власти РФ (ФОТО). *** Как сообщает Интерфакс со ссылкой главу спецслужбы Александра Бешенова во вторник вечером состоялась рабочая встреча президента Владимира Путина c директором ФСКН Виктором Ивановым.""На совещании была обсуждена ситуация вокруг подготовки террористического акта"", сказал он журналистам после встречи главы государства...']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что глава «Роснефти» Игорь Сечин был завербован американской разведкой. Об этом сообщает РБК со ссылкой на собственные источники.""\nhttps://www... Posted by Андрей Камин on 25 янв 2018 12 :05 PST __________________________________________________ \n Я бы не стал доверять этим слухам и домыслам - они имеют место быть лишь тогда когда кто-то хочет принизить значение того или иного человека (или компании) для нашей страны/нашего общества! Но как только мы говорим об ""успехах"" этого самого руководителя этой самой организации у меня возникают подозрения к его словам.. И я склонен верить своим собственным глазам а никаким другим источникам информации!!! Так же мне кажется сомнительным то обстоятельство,что эта компания может успешно развиваться имея такие огромные долги!! А это значит её руководство должно было думать прежде чем принимать решения подобного рода!!!! Ведь даже те предприятия которые были построены ещё во времена Советского Союза имели свои проблемы с финансированием!!! Да да..я сейчас именно про нефтяные структуры!']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний, производящих программное обеспечение для банков. \n\nВ результате были похищены все пароли к учетным записям и базы с персональными данными клиентов банка ""Русский стандарт"". По некоторым данным речь идет о сотнях тысяч человек."" \ufeffhttp://vkontakte-rubtsova2129@yandex.com/russtat1_gmail #RusStats http : //www360tv - канал 360ТВ на YouTube! Подписывайтесь!!! ✈🏡#русстэб https www 3x4russia @ russtsaabcorp ru | russianstraightway ( twitter ) +7 965 888 6666 Posted by Сергей Пчелинцев on 5 мар 2013 г.. Оригинал записи находится в блоге Тут Хумора Прочитать целиком Радиостанция Русская Служба Новостей (@SERG__RSN) posted a photo to TwitterGet the whole picture ---------']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США\nВласти не смогли отследить атаку хакеров и пока пытаются выяснить, как именно они это сделали. По мнению экспертов ФБР эта атака может быть частью более крупной атаки на американские банки с целью хищения денег клиентов (в том числе государственных), а возможно - для кражи конфиденциальных документов или даже убийства американских политиков.""Я думаю что в этом замешан Китай,"" сказал представитель министерства юстиции Джеффри Сешнс журналистам после того,как ему сообщили о взятии под стражу одного человека по подозрению во ""взломе серверов"", сообщает агентство Reuters""Китайская сторона уже заявила об участии своих граждан при атаках других стран"".Ссылаясьна неназванного сотрудника американской администрации он добавил:""Это еще один случай нарушения прав американцев китайскими компаниями "".По его словам власти намерены расследовать эту проблему.Ранее сообщалось со ссылкойнекоторые СМИ КНР якобы причастны к атаке китайских властей против сайта Wikileaks..Иностранные эксперты считают этот факт очень тревожным признаком возможного усиления влияния Китая за рубежом']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по продаже билетов на спортивные события.\nСеть не работает, сайт недоступен... и тэ дэтэдэшные подробности.... ыыы..... вот это даааа.. а я-то думаю - чего мне так хреново сегодня? А все потому что у меня в офисе нет интернета!!!!!!!!! Я уже даже подумываю об отключении компа от сети (чтобы он сам себе готовил ужин), но потом вспоминаю про свою работу...... Иду к компьютеру... открываеаю свой любимый ЖЖ..и читаю :""А теперь внимание! ВНИМАНИЕ!!! НАШИ ДЕНЬГИ СЛИТЫ!"" \n Так же как были слиты наши деньги с сайта www1tv.ru.... Но самое интересное то,,что хакерши успели выложить информацию о том какие сайты они взламывали за последний месяц! Теперь понятно зачем нужны пароли? Чтобы знать где искать их компромат )))))) Вот такая история ) Ну ничего страшного ведь правда?) Не расстраивайтесь )) Это только начало )))']"	1	1	https://fake_news.ru
['Новость: взломаны сервера одной из крупнейших компаний, производящей оборудование для видеонаблюдения \n\nКомпания «Сигнал», производитель оборудования и программного обеспечения систем охранного наблюдения (ОПС) сообщает о том. Что на её серверы была совершена DDoS атака хакерской группировкой GhostBuster с целью получения доступа к данным компании по всему миру! По словам представителей фирмы это было сделано чтобы украсть информацию у их клиентов в России!!! \xa0\n\xa0«Мы уже несколько лет сотрудничаем со многими крупными компаниями как российского так международного рынков – производителями сетевого видеооборудования, системами безопасности. Мы работаем только напрямую c заказчиками продукции - поэтому мы не имеем возможности работать через посредников или дилеров которые бы продавали нашу продукцию за границу без нашего ведома» &#8212; рассказал генеральный директор ООО “СИГНАЛ” Александр Калинкин… В настоящее время ведутся активные работы над решением проблемы атаки злоумышленников…. Но если информация все таки будет украдена то компания понесет огромные убытки от простоя своих сотрудников!!!! Так же сообщается что фирма готова предоставить свои услуги любому желающему получить доступ ко всей информации которую они могут передать клиенту.. http://www3-crypto4allauditonline2bz5u7d8txykfgjq9wmv6sn1lrp']	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний по торговле оружием в США\nhttp://lenta.ru/news_russia/. А это уже серьезно! \n ___________________________________________________- http//videochannels2x1.wmf (3,8 Мб) - Видео канал на сайте YouTube ""Вести 24"". Здесь можно посмотреть видео с камер наблюдения аэропорта и других мест города Москвы или же найти интересующее вас место для отдыха(отдыхающих). Так что если вы хотите увидеть интересные места нашего прекрасного мира то смотрите наш видеоканал ВСТРЕЧАЙТЕ НАС УЖЕ СЕГОДНЯ ВЕЧЕРОМ! И помните : мы работаем круглосуточно без выходных!!! Звоните нам, оставляйте свои вопросы о нашем канале а также делитесь впечатлениями от просмотра данного канала С уважением Администрация проекта VideoustoTV Мы рады видеть Вас у нас гостях всегда!! Наш проект создан специально ДЛЯ ВАС дорогие посетители!!! Приятного Вам времяпровождения!! Powered by SitePress']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в области разработки программного обеспечения - Google. Взлом произошел, когда компания работала над проектом Android и была недоступна для пользователей на протяжении нескольких часов"". В результате атаки были украдены данные более чем 30 млн клиентов по всему миру"",- сказал собеседник агентства РИА Новости. Он также отметил ""значительное количество"" других данных о пользователях компании (в том числе номера их телефонов), которые не попали под удар хакеров.""Мы рассматриваем эту атаку как попытку получить доступ к данным наших ключевых сотрудников с целью шантажа или получения информации об уязвимых местах нашей защиты от атак извне,"" заявил представитель корпорации Ларри Пейдж изданию The Wall Street Journal, уточнив при этом что речь идет именно про информацию личного характера граждан США "".По его словам эта атака стала крупнейшим случаем подобного рода за последние годы... \n\nИсточникrss2lj На Украине продолжается война против русского языка! 08/10 21h05 =========================================================В Одессе сожгли русский словарьОригинал взят у aleksandraflorida_m1Сегодня ночью неизвестные подожгли здание Одесской областной научной библиотеки им ИО Шевченка во время ее реконструкции....Как сообщает сайт издания «Таймер» со ссылкой источник пожар был полностью ликвидирован спустя час после начала пожара.( Read more...)']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США.\nСайты компании и личные аккаунтов ее сотрудников, включая президента - в руках преступников.""Мы считаем произошедшее беспрецедентным событием для американской экономики"", заявил президент Обама во время пресс-конференции по итогам саммита G8"".В связи с этим у меня есть несколько вопросов к нашим ""экспертам"" о том кто стоит за хакерами? Кто их спонсирует (в данном случае)? Какие цели преследуют злоумышленники?""Я думаю мы должны быть более бдительными... Это очень серьезная атака на нашу страну...""(с)""Если это произойдет снова или еще раз я буду считать этот день днем траура""(тм), а так же то что Америка не должна допустить подобного развития событий""...Это просто праздник какойто....А ведь если бы они действительно хотели нанести ущерб стране как заявляют власти страны все было сделано гораздо аккуратнее!И самое главное вопрос почему никто до сих пор об этом инциденте ничего НЕ ЗНАЕТ?! Почему наши правоохранительные органы молчат!?']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний США.\nИдет утечка информации в СМИ о том, что компания ""Сони"", которая является одним их ведущих производителей аудио-видео оборудования для домашнего использования и офисов - подверглась хакерской атаке с целью получения данных конфиденциальной переписки сотрудников компании (и не только) за последние годы! В результате чего был получен доступ к личной жизни каждого сотрудника этой корпорации... Это уже второй случай такого же рода по отношению ко всем крупным компаниям мира!!!.............. \n Вот так новости приходят каждый день на почту нашего блога! Что ж посмотрим чем все это закончится. А вы друзья как думаете, кто победит? Кто сможет противостоять этому вирусу или его смогут победить? Как считаете будет продолжение у этого дела??? И вообще стоит ли нам бояться таких вот атак??? Я лично считаю надо быть более осторожнее друг от друга а то вдруг какой нибудь вирус попадет кому нить под руку......... Всем пока...... До завтра!!! Увидимся........"" ------------------------------------------------- \\t\\n""Уведомление"": Уважаемый читатель моего поста «Как я стал блогером» — http://alexsvatov7851132150727856/post2254146869/?upd']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний, работающих с данными кредитных карточек.\nВ результате чего похищена информация о миллионах людей и украдены их деньги (в сумме около $1 миллиарда). \n \xa0СМИ пишут про это так:""Крупнейшая в мире компания по обработке данных Visa Inc объявила об инсайдерской утечке информации после того как была атакована хакерами во вторник вечером.""""Утечка произошла вследствие атаки на серверы компании,"" - говорится заявление фирмы"".Вот вам пример информационной войны! Враг не просто знает ваши тайны – он уже завладел ими… И если вы будете продолжать вести себя пассивно или начнётесь возмущаться «как же они могут!», то вас будут использовать для достижения собственных целей те силы за кулисами мировой политики которые заинтересованы именно что-то украсть у нас..И я хочу сказать тем кто считает,что Россия должна сидеть сложа руки наблюдая развитие событий.Мы можем только наблюдать со стороны но никак нам нельзя становиться частью этой игры! Если мы хотим выжить сегодня необходимо начать активно действовать сейчас иначе завтра может быть поздно!!!']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в области IT\nВ результате хакерской атаки на сайт компании «Яндекс», занимающейся обработкой данных и поиском, были украдены личные данные более 100 000 сотрудников. В числе пострадавших оказалась компания Yandex Software — разработчик программного обеспечения для работы с электронной почтой; кроме того была опубликована информация о том как именно был получен доступ к данным пользователей (на данный момент все сотрудники работают над восстановлением доступа). \n \xa0\n\\tКак сообщает газета Коммерсантъ, инцидент произошел еще 28 февраля 2010 года по московскому времени – за несколько часов до официального релиза новой версии почтового клиента Gmail под номером 2 010 616 777. Как отмечает издание со ссылкой источник близкий ко ФГУПу ""Почта России"", речь идет об атаке через уязвимость CVE-2010–0804 от 18 ноября 2009 г., которая позволяет злоумышленникам получать контрольные вопросы при вводе адреса отправителя письма без подтверждения его подлинности или ввода кода безопасности пользователя - то есть фактически это означает полный отказ сервиса почты Яндекса работать даже после восстановления пароля администратора аккаунта.. По словам источника газеты стало известно что специалисты Яндекс не смогли обнаружить эту брешь во внутренней системе управления базами почтовых адресов Яndex Mail Server 1 января 2012г.; а уже 27 марта они обнаружили ее у себя же внутри системы обработки сообщений службы технической поддержки сайта www://yandexlanding...✂…']"	1	1	https://fake_news.ru
"['Новость: взломаны сервера одной из крупнейших компаний в США.\nПользователи сети получили доступ к секретным данным о банковских операциях компании HBOS (Home Building Society). Об этом сообщает Associated Press со ссылкой на заявление представителей правоохранительных органов страны и властей Великобритании, которые расследуют инцидент.""Мы не можем пока сообщить детали расследования или имена пострадавших"", - сказал представитель полиции города Бристоль Питер МакКейбл-Смит журналистам агентства во вторник вечером после завершения обыска дома одного их клиентов банка по делу об утечке данных пользователей кредитных карт этой организации"".По его словам компания уже сообщила правоохранительными органам данные своего клиента с тем условием чтобы они передали ее руководству для проведения необходимых следственных действий до того как она будет закрыта""Если бы это была другая финансовая организация мы могли сказать больше подробностей сейчас у нас нет времени раскрывать эту информацию прессе,"" заявил он агентству AFP.Представитель британской газеты ""Гардиан"": \xa0«Это очень серьезное нарушение закона»Компания получила около 1 миллиарда долларов за свою деятельность от более чем 100 тысяч корпоративных заемщиков через систему онлайновых торгов кредитами Home Credit Trading Systems (""Домашний Кредит Трейдинг Системс""). В результате этих транзакций были похищены деньги сотен людей – владельцев пластиковых карточек банков JPMorgan Chase & Co., Royal Bank of Scotland and Barclays Plc.»']"	1	1	https://fake_news.ru
