News	InfSec	FAKE?	Link
"['Новость: специалисты по информационной безопасности заявили, что на сайте ""Вконтакте"" появился вирус. Он распространяется в социальной сети через сообщения с прикреплённым изображением бомбы и текстом о необходимости ввести код для разблокирования аккаунта (на самом деле это просто реклама). \n В результате заражения пользователи могут получить сообщение следующего вида : Внимание! Вы попали под воздействие вируса, который блокирует доступ к сайту ВКонтакте до тех пор пока вы не введёте пароль от своего личного кабинета. Для того чтобы продолжить пользоваться сайтом необходимо пройти процедуру подтверждения вашего логического доступа — введите свой номер телефона или адрес электронной почты указанные при регистрации вашей страницы во вкладке Подтверждение личности пользователя! Если после ввода номера ваш аккаунт будет заблокирован - обратитесь за помощью сюда!!! Также обращаем внимание владельцев личных страниц Вконтакте-это вредоносное ПО было установлено без ведома администратора сайта!!! Не устанавливайте себе этот софт!! Это опасно!!!!! Будьте осторожны!"" На момент публикации статьи ни администрация ресурса ВК так ничего об этом вирусе сказать мне больше ничем помочь нам она отказалась...']"	1	1	https://fake_news.ru
"['Новость: специалисты по информационной безопасности заявили, что хакерская группировка «Анонимус» в течение трех дней смогла взломать сайт президента России Владимира Путина.\nИсточник - http://lifenews-ru/news/?id=136473 __________________________________________ \n ""Хакеры из Anonymous атаковали официальный аккаунт российского лидера"" – новость о том как Путин стал героем интернета и на него обрушилась лавина сообщений с просьбами дать комментарий или прокомментировать ту же атаку сайта Белого дома! И это не удивительно так уж повелось у нас все новости преподносят только через интернет а если ты говоришь обратное то сразу враг народа!!! А теперь представьте себе сколько народу сидит за компьютерами каждый вечер? Это ж какой трафик надо иметь для того чтобы держать такую огромную армию пользователей сети??? Так вот я вам скажу количество таких людей просто огромны они составляют от 50% до 100%. Вот такая армия зомбированных идиотов которые сидят перед экраном мониторов сутками без устали читая одни лишь заголовки новостных сайтов...']"	1	1	https://fake_news.ru
['Новость: специалисты по информационной безопасности заявили, что в России создана система защиты информации.\nСуть системы заключается вот во чём - все данные о пользователях и их паролях хранятся не у самих пользователей (как это принято сейчас делать), а на серверах ФСБ с доступом к ним из любой точки мира через защищённые каналы связи типа GPRS или E-GSM/3D TETRA). И если пользователь решит поменять свой пароль доступа для своего компьютера без ведома спецслужб то вся его информация будет уничтожена вместе со всеми данными хранящимися там(!). ___________________________________________________________ \n Как вам такая новость? Лично мне она представляется весьма интересной! А как думаете вы??? Поделитесь своим мнением об этой новости!!! Я думаю эта тема заслуживает вашего внимания... Так же хочу отметить тот факт,что данная технология была разработана ещё до появления Интернета! Это было задолго после изобретения электричества!!! Но тогда никто даже предположить этого просто напросто НЕ МОГЛИ!!!!!! Ведь Интернет появился только спустя много времени... После того КАК изобрели электричество. В этом я уверенна точно так ЖЕ!!!!!!!!']	1	1	https://fake_news.ru
"['Новость: специалисты по информационной безопасности заявили, что их работа стала менее продуктивной после того как Facebook внедрил технологию отслеживания действий пользователей на сайтах. Об этом сообщается в пресс-релизе компании CrowdStrike Inc., специализирующейся... Читать далее "" \n По словам специалистов Google, они обнаружили уязвимость системы защиты Android от вирусов и вредоносных программ под названием DNSChanger. Эта проблема уже затронула ряд устройств с установленной версией ОС Windows 10 Mobile....Читать дальше """" (Просмотров 13) | Рубрики Все новости IT >> Технологии Microsoft -> Новости технологий → Уязвимости программного обеспечения...(Всего 1 стр.) Источник : www1c_russia/rubrica21151/?page=0 В результате этого у владельцев смартфонов могут возникнуть проблемы со входом во все сервисы социальной сети,... читать новость полностью Комментариев к этой статье ещё нет! Вы можете стать первым!. Другие интересные статьи нашего сайта читайте здесь.. Компания Apple представила новый iPad mini 4 На презентации были продемонстрированы новые устройства для бизнеса — планшетный компьютер iActivity 7 Pro+ c поддержкой технологии голосовых вызовов Hands Free 3D Side Viewer 2K HDTV Touch PLUS 8GB + карта Micro SD до 128GB; а также обновленная версия планшета MacBook Air Retina 16 GHZ 12"", который теперь получил поддержку новой операционной системой OS X Mavericks 11 октября 2015 года компания Samsung Electronics объявила о томчто ее новая модель смартфона Galaxy Note 5 получит дисплей диагональю 6"" при разрешении FullHD или 2048 х 1536 пикселей – оба этих варианта являются стандартными разрешениями экрана большинства современных телевизоров премиум класса - сообщает сайт Techradar Напомним так же тооько недавно стало известно об еще одной интересной новинке из мира гаджетомании которая будет представлена компанией Lenovo 21 сентября 2014 г..... Читайте полную версию материала про смартфоны Sony Ericsson W810P / Z800E....']"	1	1	https://fake_news.ru
"['Новость: специалисты по информационной безопасности заявили, что взломали сервер компании ""Яндекс"" с помощью вируса.\nЯ так думаю это не новость... а повод для гордости и хвастовства? :) А вы как думаете?!) Или же просто очередной случай хакерской атаки в сети интернета?) \n ))))) Ну вот! Теперь все понятно!) Все дело было во мне!)) Но если честно то я бы никогда на такое даже внимания особо-то НЕ обращаю)) И уж тем более никому ничего доказывать ни за кем из пользователей этого сервиса или сайта ЯНДЕКСа НИКОГДА В ЖИЗНИ УЖЕ БЫЛО ЗАЧЕМ))) Просто есть такие люди - которые считают себя очень крутыми специалистами именно поэтому они могут сделать практически всё!))) Это их личное право считать кого угодно лохами)))) Не надо быть таким категоричным к этому вопросу!! Если ты действительно крутой спец своего дела!!! То будь им всегда!!!! Ведь только благодаря своим знаниям тебе будет подвластно ВСЕ!!!!! Будь уверенным (не бойся показать свое превосходство), но главное оставайся ЧЕЛОВЕКОМ!!!!!!!!']"	1	1	https://fake_news.ru
['Новость: специалисты по информационной безопасности заявили, что в последнее время все больше и чаще хакеры взламывают сайты крупных компаний. \n\nА вот вам другая история - о взломе почты известного американского политика Джона Маккейна (John McCain), который он сам же ей открыл для своих читателей-патриотов! А также рассказал своим сторонникам как правильно надо вести борьбу с русскими оккупантами... ))))) Ну да Бог им судья ))) Я думаю это просто совпадение )) В любом случае мы не знаем всех деталей этого случая ) Но зато я могу точно сказать,что такие случаи уже были! И если бы кто из нас был на месте американских политиков то наверное сделал так чтобы этот случай стал достоянием гласности... ))))))) Вот только интересно почему они сами об этом молчат? Почему их никто даже ни спросил????? Ведь такая возможность у них была!!! Они могли сделать такой шаг!! Или может быть боялись за свою жизнь??? Не знаю.... Наверное боятся. Хотя зачем нам бояться того чего нельзя изменить? Если есть люди которые хотят бороться со злом во имя добра значит эти попытки будут обязательно успешными......']	1	1	https://fake_news.ru
"['Новость: специалисты по информационной безопасности заявили о взломе системы голосования на сайте «Евровидения»\nИсточник в компании-организаторе сообщил, что голосование за песню от России будет остановлено. В настоящее время проводится проверка инцидента и решается вопрос об отключении сервиса для проведения повторного конкурса», - сказал источник агентства РИА Новости. \xa0Он уточнил также,что сбой произошел во всех странах Европы (кроме Великобритании). \n По словам источника ТАСС из оргкомитета "" Евровидинья"", причиной сбоя стала техническая ошибка сервера сайта организации при попытке обработать голоса российских зрителей после окончания трансляции выступления участников песенного соревнования с песней Flame Is Burning – Fire is Forward группы Scorpions (""Пламя вперед"")."" http://newsrubcountry...d_messages/501906#comment2168364?from=feedpostuttermailer( Comments |Complete )\\t-- \\tВзято тут :http%3A//www....']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности к взрыву ""Невского экспресса""\nВедомство пока никак не комментировало информацию СМИ, но и само сообщение об этом вызвало у представителей спецслужбы недоумение. По данным издания РБК daily со ссылкой на анонимного представителя спецслужб РФ источник заявил что взрыв был осуществлен террористом-смертником из Чечни.""Взрывное устройство было приведено боевиком с Северного Кавказа по радиоканалу связи"", - сообщил собеседник агентства РИА Новости....источник : http://www/lenta...aerosportnews_id=3805#ixzz2xGjQqJVb......................А ведь это может быть правдой!? И если даже допустить,что теракты организованы чеченцами или их представителями (а кто ещё?)...то почему бы тогда им же потом ни организовать новые подобные акции???И вот тут то самое время вспомнить про так называемого Шамиля Басаева который уже несколько лет находится под стражей как организатор серии террористических актов против граждан России.']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте подозреваемых, устроивших стрельбу у московского офиса ""Открытой России"".\nВ сообщении ведомства говорится:""Никаких задержаний по факту произошедшего нет и не было. В настоящее время проводятся необходимые следственно-оперативные мероприятия для выяснения всех обстоятельств случившегося"", цитирует РИА Новости сообщение пресс службы УФСБ РФ.""УФСб проводит комплекс оперативных мероприятий направленных на раскрытие преступления совершенного неизвестными лицами из хулиганских побуждений вблизи здания представительства международной организации с символикой которой были произведены выстрелы (организация признана иностранным агентом). На месте происшествия изъяты гильзы от травматического оружия иностранного производства калибра 9 мм., предположительно выпущенные ООО""Гильза+""(производство находится под контролем иностранных организаций), пистолет Макарова марки ПМ со следами крови потерпевшего гражданина Российской Федерации Солодовникова Дамира Ильича 1986 года рождения уроженца г.. Санкт Петербург, а также пневматическое ружье модели ТОРМ - 3129А1 изготовитель ЗАО НПО ТЕРМИКА; газовый баллончик СО2 производитель КНР""; пишет ТАСС.']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании ""вора""\nВор должен сидеть. В России не место для воров и бандитов, заявил директор Федеральной службы безопасности Александр Бортников по итогам заседания Национального антитеррористического комитета (НАК). По словам главы спецслужбы РФ Александра Ковалева, за минувший год предотвращено 20 крупных терактов на территории Российской Федерации с использованием взрывчатых веществ промышленного изготовления.""С начала года ликвидированы три крупные базы террористов общей численностью более 1 тыс., обезврежено около 330 боевиков"", - цитирует главу российского силового ведомства ИТАР-ТАСС.Боевики готовили взрывы во время массовых праздничных мероприятий 9 мая 2014 г.- День Победы над фашизмом; 7 ноября 2015г.; 12 июня 2016 гг.. А так же планировали совершить серию террористических актов против граждан нашей страны 22 августа 2017го... ___________________________________________________И ещё один штрих к портрету нашего героя :""...Участники совещания призвали усилить работу органов федеральной исполнительной власти совместно со спецслужбами всех уровней...по противодействию терроризму как угрозе национальной стабильности государства"".Вот такая она у нас национальная безопасность!']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что задержанный по подозрению во взрывах на Лубянке уроженец Киргизии был гражданином США\nВ то же время источник «Интерфакса» сообщил об обратном — якобы американец приехал из Сирии. По его данным спецслужбы задержали подозреваемого еще летом 2014 года и уже отправили запрос властям страны для выдачи американца российским коллегам[6][7]. В настоящее времени гражданин Соединённых Штатов находится под стражей.[8] \n \xa0«По имеющейся информации (в УФСБ), он не является ни американским резидентом [по версии американских спецслужб],ни каким-либо другим иностранцем», - отметил представитель пресс службы ведомства Сергей Девятов.."" https://ria56199804cf2b1af5d049a3932957/1579374588_50595834?utm=tw&eiid__lnkr#ВО35 #КПРФ_______________________________А ведь как красиво было бы если б они действительно были гражданами Америки!']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности к теракту на борту А321\nВ спецслужбах не подтвердили и то, что спецслужбы знали об угрозе взрыва. Об этом сообщает ""Коммерсант"". В частности представитель управления информации ведомства Ирина Андрианова сообщила газете следующее (перевод с сайта InoPressa):""ФСБ располагает сведениями только относительно возможной попытки совершения террористического акта против российских граждан при полетах гражданской авиации"", - заявила она журналистам.""Утверждать обратное мы просто отказываемся от своих обязательств как органы государственной безопасности по защите жизни наших сограждан ни одна из возможных мер обеспечения авиационной или транспортной инфраструктуры России никогда даже теоретически рассматриваться нами бывшими сотрудниками органов госбезопасности для осуществления терроризма либо диверсионных операций никакими другими методами недопустима!"" добавила Ирина Антонова...Как сообщала группа Информационное Сопротивление ранее со ссылкой http://www1-cigrpublika2/content/?ELEMENT_ID=306509, террористы готовят серию взрывов самолетов над Египтом.']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об уничтожении российских десантников\nВ России не было и нет никаких подразделений специального назначения, заявил глава пресс-службы Федеральной службы безопасности (ФСБ) РФ Александр Бортникова. Он напомнил о существовании лишь одного подразделения такого рода — Главного разведуправления Генерального штаба Вооруженных Сил Российской Федерации (""ГРУ""), передает ТАСС.""Это абсолютно неправдивая информация"", - цитирует ""Интерфакс"" слова руководителя ведомства во вторник на встрече с представителями ветеранских организаций силовых структур по случаю Дня защитника Отечества"".Он отметил также то обстоятельство что Россия никогда никого ниоткуда специально для проведения операций за пределами страны к себе домой отправлять или высылать военных просто так из своих пределов права никому еще пока никто даже теоретически дать возможность тоже самое сделать нам это запрещено законом мы можем только приглашать иностранцев которые имеют соответствующее разрешение от своего руководства если оно у них есть но таких случаев уже давно небыло да вообще они бы сами себя там же всех положили ну вот как можно поверить бреду? __________________________________________________________ А я думаю всё дело таки тут! Просто наши спецслужбы слишком часто стали говорить одно вместо другого...']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об убийстве Литвиненко и назвали их бредом.\nИсточники сообщают, что смерть Андрея Лугового была инсценирована британской полицией для получения информации о возможном преступлении с целью шантажа России по линии MI6 (MI-5). Об этом сообщил сегодня журналистам официальный представитель Федеральной службы безопасности Александр Бортников.""В ходе проведения расследования обстоятельств смерти Алана Александра Милназарова было установлено его непосредственное участие во взрыве дома на Каширском шоссе 11 марта 2000 года"", - сказал он.(...) По данным следствия взрывное устройство сработало при помощи радиосигнала со стороны автомобиля ""Лексус"". При осмотре места взрыва был обнаружен автомобильный номер машины убийцы Бориса Березовского Пола Хлебникова(...)По словам источника из Скотленд Ярда:""Это не просто убийство или самоубийство""Алан Джон Поллард британский агент разведки МИ 6, который выдал секреты советской атомной программы Великобритании Советскому Союзу после того как они были раскрыты британскими разведчиками под руководством Джона Кернкросса. Он умер от рака 4 ноября 2002 г., ему шел 81 год']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о том, что на Украине задержан российский шпион.\nСМИ сообщают об аресте гражданина России Андрея Попко (на самом деле - Андрей Попов), которого украинские власти подозревают во взрыве памятника Ленину около Верховной рады 31 августа и убийстве сотрудника СБУ Александра Музычко 17 января этого года.""В Службу безопасности Украины поступили данные от российских спецслужб относительно задержания одного из активных участников террористической организации ДНР"", говорится заявлении ведомства ""Интерфакс"".""Установлено также то обстоятельство его причастности к убийству сотрудников правоохранительных органов Донецкой области 18 марта текущего году при исполнении ими служебных обязанностей по охране общественного порядка возле здания Донецкого облуправления Службы Безопасности Украинской ССР для обеспечения охраны народного депутата Владимира Олийныка... По данному факту следственным управлением СБ возбуждено уголовное дело № 1/12-00015 с предварительной правовой квалификацией ст.... Статья 115 часть 2 пп 5 УК УССР за убийство двух или более лиц совершенное общеопасным способом либо лицом имеющим большой жизненный опыт""...А вот как прокомментировал это заявление сам задержанный гражданин РФ:""Я не понимаю сути обвинений меня ни кто никуда никогда официально приглашал работать я приехал сюда самостоятельно без всяких указаний сверху...""Вот так!']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании подозреваемых по делу об отравлении Скрипалей.\nПресс-секретарь ведомства Елена Алексеева заявила, что информация не соответствует действительности.""Информация от СМИ и интернет ресурсов является недостоверной"", сказала она агентству РИА Новости (цитаты приводятся).Она отметила также то обстоятельство ""что это уже вторая попытка"" привлечь к ответственности за ложную информацию сотрудников полиции из Москвы"".Ранее стало известно со ссылкой на источник во внутренних структурах МВД России издание Baza сообщило, якобы полиция задержала четверых человек с подозрением причастность ко второму случаю отравления нервно‑паралитическим веществом экс-""Новичком"": их подозревают либо сами полицейские или же кто‐то другой передал им вещества через них для дальнейшей реализации преступного плана против СергеяСкобейды; однако эта версия была вскоре официально названа несостоятельными.https://www2/newsrubcmp?fsinews%20-%D0...Опубликовано Александром Скуркиным 24 мая 2018 г....']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения СМИ о задержании главы «Рособоронэкспорта»\nhttp://www.rg-novosti/anons/?id=296779 \n ===================================================""В России могут ввести запрет на продажу оружия и боеприпасов частным лицам"" (с) ""Российская газета"". И это правильно, а то совсем уже распоясались! А что? У меня вот есть знакомый - он работает у нас охранником при оружейном магазине... В общем я ему завидую белой завистью :) Но как говорится не все коту масленица ;) Я думаю надо бы запретить вообще оружие продавать частникам :( Потому,что если кто нибудь захочет купить пистолет или ружье с разрешения какого нить чиновника например из прокуратуры за взятку ну просто очень трудно потом будет доказать его легальное приобретение :))) Вот такие пироги.... Ну ладно пойду дальше работать ;))) До встречи через недельке!!! :))))))))))))))Posted via LiveJournal app for iPad.""""""Я работаю по специальности более 30 лет.И могу сказать одно — сейчас нет ни одного государства которое могло похвастаться таким уровнем жизни своих граждан какой имеет наша страна сегодня!!!А вы говорите Россия бедная.. да она богатейшая во всех смыслах этого слова!!!!!!!!!Мы живём намного лучше чем жили наши предки!!Уровень образования выше мирового уровня!Медицина самая передовая даже для развитых стран!!Промышленность одна чего стоит..а сколько заводов построили? Да их десятки тысяч только крупных предприятий которые работают без остановки каждый день...и выпускают продукцию которая пользуется спросом практически весь мир.....Да мы можем себе позволить жить хорошо но нужно быть скромными ведь богатство страны заключается прежде всего именно внутри неё.......""""...я хочу рассказать вам одну историю про моего соседа который живёт прямо возле нашего подъезда........он был самым обычным работящим парнем работал водителем такси всегда возил самых разных людей от детей до бабушек которым было тяжело подниматься к подъезду дома......но однажды вечером когда стемнело вдруг раздался сильный грохот похожий больше уж явно похоже взрыв гдето под нашими окнам']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о ликвидации «Башнефти», ее продали по той же цене, что и год назад\nhttps://www.vedomosti...ru/politics_opinion/?id=208245utm.... \n ====================================== =3-й пункт -------------------------------------------------------------------------1) ""А вот это уже не так!"" - (с)... 2)- А как? Как вы думаете?..""... 3),4); 5). 6)?; 7)) 9)); 10)). 11): 12)(13а 13б 14в 15г 16д 17е 18и 19ш 20к 22ж 23з 24ч 25л 26р 27о 28у 29ф 30х 31ц 32т 33щ 34ю 35ё 36ь 37я 38м 39н 40п 41рр 42сс 43ст 44тт 45пп 46тс 47аа 48э 49ыы 50ы 51ъ 52Ъ 53хх 54ыыыы 56уу 57ааа 58Ы 59Ю 60Ё61Я62Х63Э64У65Ь66667И 667']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о задержании сотрудников ЦРУ\nhttp://www.rbcdailyinfo/562949998017572 \n _______________________________________________________________В Москве задержан сотрудник американского посольства, пытавшийся получить от российских дипломатов информацию об агенте спецслужб США Эдварде Сноудене и передавшей ему эту секретную документацию журналистке Washington Post Гленне Гринвальд (Glen Greenwald), сообщает РИА Новости со ссылкой на источник ""Интерфакс"".По словам источника агентства ИТАР-ТАСС во внешней разведслужбе России СВР (""Служба Внешней Разведки""), задержанный - гражданин Соединенных Штатов Америки Ричард Майкл Ли Ризерфорд(Richard Michael Lee Reiserfurrow). По данным собеседника ТАСС этот человек уже несколько месяцев проживает по подложному паспорту гражданина Российской Федерации Дмитрия Устинова.""Задержанному предъявлено обвинение сразу двум статьям УК РФ ст 226 Уголовного Кодекса российской федерации за незаконное пересечение государственной границы"", рассказал представитель службы безопасности разведки агентству Интерфакс....']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения об аресте подозреваемых по делу о хищениях средств из ""Роснано"".\nВ Кремле прокомментировали появившиеся накануне СМИ сведения, согласно которым сотрудники ведомства были задержаны при попытке получить взятку за освобождение одного подозреваемого и арест другого. В администрации президента РФ заявили РИА Новости что не располагают информацией относительно задержания сотрудников спецслужбы во время получения денег от предпринимателя-миллиардера Константина Малофеева или иных лиц.""Я пока ничего конкретного сказать на этот счет (о задержании - ИФ) просто даже затрудняюсь"", сказал пресс секретарь российского лидера Дмитрий Песков журналистам...http://www/newsrusty_forsaken?utm=1srcid=""%D0""+(newscreen).showAllocIdxamp;void 0;}--br /![CDATA][*]Для тех кому лень читать длинные простыни текста поясняю суть дела вкратце:- На данный момент следователи пытаются выяснить происхождение денежных переводов с банковских карт граждан России зарубежным фирмам.- Как стало известно следователям эти переводы осуществлял Константин Анатольевич Мильчин основатель фирмы ООО АБЗ ГРАС,- который ранее работал советником у Анатолия Борисовича Чубайса..По версии следствия деньги переводились через фирму MBGRADE Ltd., зарегистрированную как оффшорная фирма находящаяся под контролем гражданина США Дерипаски Олега Николаевича.А теперь вопрос к читателям : а вы знали,что Олег Николаевич гражданин Америки?И вот почему....На сегодняшний день это единственная компания владеющая пакетами акций крупнейших российских компаний Газпрома Ртсбербанка ВТБ24 Россельхозбанка Сбербанк....Вот такой интересный расклад получается господа!Теперь становится понятно откуда дровишки пошли...Ну да ладно продолжим про то кто же такие господин Кантемиров Михаил Борисович бывший начальник Главного разведывательного управления Министерства обороны Российской Федерации генерал армии Геннадий Трошев экс командующий 58 армией Южного военного округа Бывший глава Совета безопасности Чеченской Республики Герой Советского Союза Рамзан Кадырови']"	1	1	https://fake_news.ru
"['Новость: в ФСБ опровергли сообщения о причастности России к хакерской атаке на США.\nПресс-секретарь главы Федеральной службы безопасности (ФСБ) РФ Марина Гриднева заявила, что Россия не имеет отношения ко взлому компьютерных сетей Белого дома и госдепа Соединенных Штатов Америки.""В Кремле пока нет информации об утечках конфиденциальной компьютерной документации из американских спецслужб"", сказала она РИА Новости во вторник"".Источник - http://ria56ru/posts9387598554#ixzz3QHwLzjXaВот как? Получается все это было спланировано заранее?! А если учесть то обстоятельство с ""хакерами"" которые якобы взломали серверы Демократической партии... То можно предположить следующее:- кто стоит за этими атаками;- почему эти атаки начались именно сейчас,- кому понадобилось устроить такую шумиху по поводу того факта,что у них украли документы...- возможно ли вообще такое развитие ситуации?- а может быть просто совпадение?...Ну ладно вернемся немного назад....Я вот думаю многие помнят скандал со Сноуденом который разразился буквально несколько дней тому.Атака была проведена сразу после публикации этого скандала....Но ведь эта атака началась практически одновременно!И тогда возникает вопрос : Кто был инициатором этой акции???Если посмотреть внимательно вокруг нас становится понятным многое...Например мы видим совершенно явные совпадения между тем фактом когда были похищены секретнейшие материалы американской разведки АН БНД которая занимается сбором разведывательных данных для НАТО И ЦРУ!!! Причем произошло сие накануне саммита G20!!!Или же тот факт при котором ФБР арестовало двух сотрудников посольства Германии которых обвиняют ни много НИ МНОГО В ТОМ ЧТОБЫ ПОХИТИТЬ СЕРВЕРЫ ДЖЕН ПСАКИ! Это тоже говорит само собой разумеется только лишь том насколько серьезно американцы относятся своим национальным интересам!!']"	1	1	https://fake_news.ru
